64.303946,90.790037;62.944814,90.841004
64.443989,46.09718;64.457141,41.730771
64.457141,41.730771;65.653958,41.730771
64.507816,93.491312;64.524805,96.6003273
64.524805,96.6003273;62.095356,96.6173164
64.65268,25.129504;63.596263,25.169119
64.811142,29.4344;64.65268,25.129504
64.939813,65.563871;64.958724,58.907256
64.958724,58.907256;62.367939,59.115275
65.154188,38.377053;62.878921,38.469116
65.180492,39.13986;65.154188,38.377053
65.544155,88.037794;59.122254,88.275642
65.575047,39.13986;65.180492,39.13986
65.646089,96.8891429;65.544155,88.037794
65.653958,41.730771;65.575047,39.13986
65.866948,101.9519106;65.866948,98.6050474
65.866948,98.6050474;68.687148,98.8598847
65.945026,76.429463;66.85785,76.442503
65.958066,79.128815;65.945026,76.429463
66.17138,8.285185;63.03347,8.450339
66.281483,8.780645;66.17138,8.285185
66.301393,54.841426;66.509412,62.178831
66.339215,66.830897;69.459503,66.093374
66.358126,67.417132;66.339215,66.830897
66.45622,47.88583;66.521979,51.97605
66.488203,29.447605;67.716287,29.40799
66.501408,24.337191;66.488203,29.447605
66.509412,62.178831;68.551783,62.178831
66.521979,51.97605;68.336932,52.147024
66.556738,13.239781;66.281483,8.780645
66.556738,13.845343;66.556738,13.239781
66.85785,76.442503;66.87089,75.268872
66.87089,75.268872;63.010948,75.268872
66.969141,40.257766;67.008597,41.849138
67.008597,41.849138;67.692492,41.849138
67.666189,46.149787;64.443989,46.09718
67.689877,29.975813;68.812319,30.002224
67.692492,41.849138;67.666189,46.149787
67.716287,29.40799;67.689877,29.975813
68.073896,48.162018;69.46799,48.148866
68.125648,3.72387;46.25783,4.37092
68.165264,6.972348;68.125648,3.72387
68.173566,54.860337;66.301393,54.841426
68.310521,18.526901;68.508599,24.23155
68.324853,58.963989;68.173566,54.860337
68.336932,52.147024;68.073896,48.162018
68.508599,24.23155;66.501408,24.337191
68.53501,15.357652;71.202461,12.690201
68.551783,62.178831;68.551783,65.582781
68.551783,65.582781;64.939813,65.563871
68.687148,97.0080669;65.646089,96.8891429
68.687148,98.8598847;68.687148,97.0080669
68.812319,30.002224;68.825524,30.477611
68.825524,30.477611;71.070409,30.464406
69.440592,66.585056;72.731078,66.358126
69.459503,66.093374;69.440592,66.585056
69.46799,45.886751;87.4597,42.822373
69.46799,48.148866;69.46799,45.886751
69.724255,58.907256;68.324853,58.963989
69.724255,60.193193;69.724255,58.907256
69.749888,19.332419;72.74747,19.239982
69.789504,24.165524;69.749888,19.332419
69.878243,73.546173;69.940764,76.088716
69.940764,76.088716;70.732704,75.963673
70.396693,97.0495281;70.396693,98.7385907
70.396693,98.7385907;71.255539,98.5954498
70.711863,73.40029;69.878243,73.546173
70.732704,75.963673;70.753544,76.568048
70.753544,76.568048;73.212725,76.568048
70.816066,72.60835;70.711863,73.40029
71.043998,8.556972;68.165264,6.972348
71.070409,30.464406;71.096819,29.817351
71.096819,29.817351;72.681444,29.790941
71.202461,12.690201;71.043998,8.556972
71.255539,98.5954498;71.255539,99.7692052
71.255539,99.7692052;84.653526,99.8837179
71.572207,15.212395;68.53501,15.357652
71.598617,16.18958;71.572207,15.212395
71.672071,60.249925;69.724255,60.193193
71.690982,60.968537;71.672071,60.249925
72.409593,60.911805;71.690982,60.968537
72.429294,96.9922718;70.396693,97.0495281
72.466326,61.649327;72.409593,60.911805
72.572435,85.712769;72.429294,96.9922718
72.575802,24.23155;69.789504,24.165524
72.681444,16.902661;72.694649,16.229196
72.681444,25.961431;72.575802,24.23155
72.681444,29.790941;72.734265,28.787345
72.694649,16.229196;71.598617,16.18958
72.721059,17.615742;73.302088,17.602537
72.731078,66.358126;72.78781,65.752979
72.734265,28.787345;73.579398,28.787345
72.74747,19.239982;72.721059,17.615742
72.78781,65.752979;73.69553,65.715157
73.129363,72.524988;70.816066,72.60835
73.129363,73.087682;73.129363,72.524988
73.212725,76.568048;73.296087,76.088716
73.275678,16.902661;72.681444,16.902661
73.296087,76.088716;74.796604,75.921992
73.302088,17.602537;73.275678,16.902661
73.374046,61.668238;72.466326,61.649327
73.374046,62.61378;73.374046,61.668238
73.579398,28.787345;73.605808,25.868995
73.605808,25.868995;72.681444,25.961431
73.638798,64.958724;88.143409,64.259023
73.69553,65.715157;73.638798,64.958724
73.979069,41.191546;66.969141,40.257766
74.025505,74.150548;74.067186,73.171044
74.067186,73.171044;73.129363,73.087682
74.422284,96.7232614;74.486551,85.79771
74.486551,85.79771;84.191012,85.861978
74.734083,74.192229;74.025505,74.150548
74.796604,75.921992;74.734083,74.192229
77.279713,15.96229;77.310588,17.351657
77.310588,17.351657;77.958959,17.33622
77.693435,77.005699;79.756646,77.04738
77.714276,75.296776;77.693435,77.005699
77.958959,17.33622;77.958959,18.000029
77.958959,18.000029;78.499269,18.000029
78.020709,15.96229;77.279713,15.96229
78.036146,15.298481;78.020709,15.96229
78.499269,14.742734;78.514706,15.313918
78.499269,18.000029;78.514706,18.849087
78.514706,15.313918;78.036146,15.298481
78.514706,18.849087;80.274572,18.787337
78.559995,24.894913;78.626619,27.426599
78.626619,27.426599;79.848046,27.471015
79.440951,15.252169;79.471826,14.727296
79.471826,14.727296;78.499269,14.742734
79.694125,75.109212;77.714276,75.296776
79.756646,77.04738;79.694125,75.109212
79.848046,27.471015;79.85915,24.850497
79.85915,24.850497;78.559995,24.894913
79.919511,15.236731;79.440951,15.252169
79.934949,16.039477;79.919511,15.236731
80.274572,18.787337;80.305447,17.953717
80.305447,17.953717;83.223118,17.907404
80.614195,16.008602;79.934949,16.039477
80.64507,16.456287;80.614195,16.008602
83.207681,18.432277;84.581611,18.401402
83.222366,20.371965;83.358406,30.608962
83.223118,17.907404;83.207681,18.432277
83.358406,30.608962;84.276675,30.540942
83.460436,32.547529;83.562466,35.472386
83.562466,35.472386;84.480735,35.438376
84.062476,90.232199;86.311854,90.48927
84.126744,97.0446011;74.422284,96.7232614
84.191012,85.861978;84.062476,90.232199
84.276675,30.540942;84.310685,32.513519
84.310685,20.235925;83.222366,20.371965
84.310685,32.513519;83.460436,32.547529
84.383816,93.574132;84.126744,97.0446011
84.480735,35.438376;84.310685,20.235925
84.557608,32.55508;86.251792,32.572913
84.557608,33.109702;86.251792,33.127535
84.557608,33.664326;86.251792,33.682159
84.557608,34.218948;86.251792,34.236781
84.557608,34.773569;86.251792,34.791402
84.557608,35.328192;86.251792,35.346025
84.566174,17.799343;87.591908,17.722155
84.581611,18.401402;84.566174,17.799343
84.653526,98.938988;86.428474,98.9676162
84.653526,99.8837179;84.653526,98.938988
86.017291,15.452855;86.032728,16.209289
86.032728,16.209289;80.64507,16.456287
86.183318,94.6024191;86.247586,93.574132
86.218855,34.799862;86.218855,35.358314
86.218855,35.358314;87.511569,35.337631
86.247586,93.574132;84.383816,93.574132
86.2493,35.336775;86.2518,32.5729
86.251792,32.572913;83.222366,20.371965
86.251792,33.127535;84.557608,32.55508
86.251792,33.682159;84.557608,33.109702
86.251792,34.236781;84.557608,33.664326
86.251792,34.791402;84.557608,34.218948
86.251792,35.346025;84.557608,34.773569
86.2518,32.5729;86.218855,35.358314
86.256705,99.7978334;88.232049,99.7978334
86.311854,89.846591;87.982821,89.910859
86.311854,90.48927;86.311854,89.846591
86.386745,24.332074;86.502362,26.959728
86.428474,98.9676162;86.256705,99.7978334
86.502362,26.959728;87.395764,26.812579
86.588476,14.186987;86.603913,15.375668
86.603913,15.375668;86.017291,15.452855
87.232803,10.700109;91.64071,10.447748
87.232803,9.455127;87.232803,10.700109
87.311333,61.743882;87.311333,62.178831
87.311333,62.178831;73.374046,62.61378
87.356443,34.779178;86.218855,34.799862
87.395764,26.812579;87.416785,27.264535
87.416785,27.264535;88.320698,27.211982
87.420244,39.600174;87.433396,40.520802
87.433396,40.520802;73.979069,41.191546
87.439177,32.85562;87.356443,34.779178
87.4597,42.822373;87.472852,43.414206
87.472852,43.414206;88.169899,43.545724
87.479849,24.216457;86.386745,24.332074
87.49036,23.711948;87.479849,24.216457
87.511569,35.337631;87.956263,35.606515
87.591908,17.722155;90.154519,17.984592
87.918553,94.5381512;86.183318,94.6024191
87.956263,35.606515;87.976946,36.23736
87.976946,36.23736;90.986384,36.133943
87.982821,89.910859;88.175624,85.540638
87.982821,95.952046;87.918553,94.5381512
88.110486,23.690926;87.49036,23.711948
88.142018,23.333565;88.110486,23.690926
88.143409,64.259023;88.143409,64.901991
88.143409,64.901991;89.07004,64.920902
88.169899,43.545724;88.235658,44.650478
88.175624,85.540638;97.687281,85.540638
88.214806,32.348876;88.235489,32.85562
88.232049,99.7978334;88.317933,98.2805398
88.235489,32.85562;87.439177,32.85562
88.235658,44.650478;91.40525,44.637326
88.317933,98.2805398;89.63483,98.309168
88.320698,27.211982;88.383762,27.884662
88.383762,27.884662;90.612012,27.527301
88.590757,39.679085;87.420244,39.600174
88.630213,38.982038;88.590757,39.679085
88.681017,73.36324;88.713436,75.17868
88.710735,59.947352;88.748556,60.987448
88.713436,75.17868;89.280761,75.211099
88.748556,60.987448;87.311333,61.743882
88.835308,31.780082;88.835308,32.317851
88.835308,32.317851;88.214806,32.348876
89.032219,65.752979;92.247061,65.507138
89.07004,64.920902;89.032219,65.752979
89.280761,75.211099;89.426645,77.23726
89.29697,71.709892;89.329389,73.298403
89.329389,73.298403;88.681017,73.36324
89.426645,77.23726;92.652293,77.042748
89.606201,99.425667;90.636816,99.3684107
89.63483,98.309168;89.606201,99.425667
9.3492845,48.885666;10.300059,49.202591
9.3624898,48.093354;10.247238,48.397073
90.154519,17.984592;90.169956,17.305345
90.169956,17.305345;94.816619,17.243595
90.22312,23.144374;88.142018,23.333565
90.231706,14.032613;86.588476,14.186987
90.247143,15.622667;90.231706,14.032613
90.296694,23.75399;90.22312,23.144374
90.493675,99.9696024;91.238008,100.1986279
90.612012,27.527301;90.633034,27.127897
90.633034,27.127897;91.127032,27.106876
90.636816,99.3684107;90.493675,99.9696024
90.986384,36.133943;91.027751,35.606515
91.027751,35.606515;100.387,35.844375
91.066239,102.3171131;91.66743,102.2312286
91.116522,25.835092;91.610521,25.793049
91.127032,27.106876;91.116522,25.835092
91.129062,38.824216;88.630213,38.982038
91.221124,39.297682;91.129062,38.824216
91.238008,100.1986279;91.066239,102.3171131
91.286294,31.749057;88.835308,31.780082
91.306977,32.710836;91.286294,31.749057
91.40525,44.637326;91.431554,44.01919
91.431554,44.01919;93.746277,44.032342
91.473883,23.627863;90.296694,23.75399
91.610521,25.793049;91.473883,23.627863
91.64071,10.447748;91.657534,11.877793
91.657534,11.877793;93.272645,11.760025
91.66743,102.2312286;91.896456,97.3930663
91.88351,15.560917;90.247143,15.622667
91.896456,97.3930663;99.397039,97.3358099
91.898947,13.862801;91.88351,15.560917
91.953613,39.764404;97.2153,39.636778
92.039042,59.814976;88.710735,59.947352
92.095774,60.306658;92.039042,59.814976
92.141753,40.455043;92.19436,39.245074
92.169347,39.254774;97.970352,39.078392
92.19436,39.245074;91.221124,39.297682
92.247061,64.561596;93.930125,64.580507
92.247061,65.507138;92.247061,64.561596
92.311898,71.401916;89.29697,71.709892
92.328107,72.163752;92.311898,71.401916
92.331798,65.005982;98.221418,65.199696
92.562827,40.424377;96.452869,40.343983
92.652293,75.87568;94.257013,75.64875
92.652293,77.042748;92.652293,75.87568
92.683802,9.13547;87.232803,9.455127
92.700626,9.808433;92.683802,9.13547
92.865104,41.125787;92.878256,40.415588
92.878256,40.415588;92.141753,40.455043
93.272645,11.760025;93.289469,10.111266
93.289469,10.111266;92.700626,9.808433
93.54653,41.121722;96.542558,41.053314
93.746277,44.032342;93.77258,41.138938
93.77258,41.138938;92.865104,41.125787
93.847091,64.446474;97.617695,64.576744
93.895663,63.714908;97.036714,63.801652
93.930125,64.580507;94.062501,62.916353
94.004391,62.994779;97.085382,63.030713
94.062501,62.916353;94.516361,62.954175
94.257013,75.64875;94.354268,72.244799
94.260872,14.974295;91.898947,13.862801
94.27631,15.406543;94.260872,14.974295
94.308342,60.060817;92.095774,60.306658
94.354268,72.244799;92.328107,72.163752
94.516361,62.954175;94.308342,60.060817
94.816619,17.243595;94.940118,15.452855
94.940118,15.452855;94.27631,15.406543
95.278195,34.923962;95.30922,32.669469
95.30922,32.669469;91.306977,32.710836
96.174914,15.852189;96.223185,17.242391
96.223185,17.242391;96.223199,17.242363
96.223199,17.242363;109.73905,17.087896
96.452869,40.343983;96.518579,41.183654
96.484632,40.960872;96.594624,44.194625
96.518579,41.183654;93.54653,41.121722
96.542558,41.053314;96.593165,41.767792
96.593165,41.767792;59.341077,44.150709
96.594624,44.194625;99.036437,44.084634
96.847439,60.12373;97.038459,63.052713
96.860365,15.224668;96.870015,15.832881
96.870015,15.832881;96.174914,15.852189
97.036714,63.801652;97.111737,62.895659
97.038459,63.052713;104.82255,62.575161
97.044601,95.952046;87.982821,95.952046
97.085382,63.030713;61.403486,58.737058
97.111737,62.895659;94.004391,62.994779
97.2153,39.636778;97.30418,40.969753
97.281203,23.498837;97.297798,25.556645
97.297798,25.556645;100.16877,25.988121
97.30418,40.969753;92.562827,40.424377
97.352728,14.568184;97.38169,15.195705
97.38169,15.195705;96.860365,15.224668
97.398246,34.903279;95.278195,34.923962
97.470638,32.61776;97.398246,34.903279
97.617695,64.576744;97.711754,62.994997
97.687281,85.540638;97.044601,95.952046
97.711754,62.994997;93.895663,63.714908
97.825783,10.445849;99.022901,10.474812
97.825783,9.422506;97.825783,10.445849
97.970352,39.078392;98.068342,40.920603
98.068342,40.920603;91.953613,39.764404
98.125062,13.670345;98.154025,14.49095
98.154025,14.49095;97.352728,14.568184
98.221418,65.199696;98.379699,62.980485
98.379699,62.980485;93.847091,64.446474
98.624078,95.0169274;98.824475,87.344575
98.646388,8.727406;98.646388,9.345273
98.646388,9.345273;97.825783,9.422506
98.824475,87.344575;99.511552,87.373204
99.014439,44.65659;100.40033,44.590595
99.022901,10.474812;99.022901,13.602766
99.022901,13.602766;98.125062,13.670345
99.036437,44.084634;99.014439,44.65659
99.397039,97.3358099;99.54018,95.2459528
99.511552,87.373204;99.54018,85.369231
99.54018,85.369231;118.83557,85.168834
99.54018,95.2459528;98.624078,95.0169274
99.553564,59.93271;96.847439,60.12373
99.563535,8.080576;99.563535,8.688789
99.563535,8.688789;98.646388,8.727406
99.617237,59.311893;99.553564,59.93271
99.89553,74.898491;100.02289,76.403639
